"Prov.State","Country","Lat","Long","Date","Confirmed","Deaths","Recovered"
"Western Australia","Australia",-31.9505,115.8605,2020-04-11 08:00:00,514,6,216
"Western Australia","Australia",-31.9505,115.8605,2020-04-12 08:00:00,514,6,216
"Western Australia","Australia",-31.9505,115.8605,2020-04-13 08:00:00,517,6,216
"Western Australia","Australia",-31.9505,115.8605,2020-04-14 08:00:00,527,6,251
"Western Australia","Australia",-31.9505,115.8605,2020-04-15 08:00:00,527,6,251
"Western Australia","Australia",-31.9505,115.8605,2020-04-16 08:00:00,532,6,338
"Western Australia","Australia",-31.9505,115.8605,2020-04-17 08:00:00,541,7,340
"Western Australia","Australia",-31.9505,115.8605,2020-04-18 08:00:00,544,7,340
"Western Australia","Australia",-31.9505,115.8605,2020-04-19 08:00:00,545,7,340
"Western Australia","Australia",-31.9505,115.8605,2020-04-20 08:00:00,545,7,435
"Western Australia","Australia",-31.9505,115.8605,2020-04-21 08:00:00,546,7,443
"Western Australia","Australia",-31.9505,115.8605,2020-04-22 08:00:00,546,7,451
"Western Australia","Australia",-31.9505,115.8605,2020-04-23 08:00:00,546,7,458
"Western Australia","Australia",-31.9505,115.8605,2020-04-24 08:00:00,548,8,464
"Western Australia","Australia",-31.9505,115.8605,2020-04-25 08:00:00,549,8,478
"Western Australia","Australia",-31.9505,115.8605,2020-04-26 08:00:00,549,8,486
"","Austria",47.5162,14.5501,2020-01-22 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-23 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-24 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-25 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-26 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-27 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-28 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-29 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-30 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-01-31 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-01 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-02 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-03 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-04 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-05 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-06 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-07 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-08 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-09 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-10 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-11 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-12 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-13 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-14 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-15 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-16 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-17 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-18 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-19 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-20 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-21 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-22 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-23 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-24 07:00:00,0,0,0
"","Austria",47.5162,14.5501,2020-02-25 07:00:00,2,0,0
"","Austria",47.5162,14.5501,2020-02-26 07:00:00,2,0,0
"","Austria",47.5162,14.5501,2020-02-27 07:00:00,3,0,0
"","Austria",47.5162,14.5501,2020-02-28 07:00:00,3,0,0
"","Austria",47.5162,14.5501,2020-02-29 07:00:00,9,0,0
"","Austria",47.5162,14.5501,2020-03-01 07:00:00,14,0,0
"","Austria",47.5162,14.5501,2020-03-02 07:00:00,18,0,0
"","Austria",47.5162,14.5501,2020-03-03 07:00:00,21,0,0
"","Austria",47.5162,14.5501,2020-03-04 07:00:00,29,0,0
"","Austria",47.5162,14.5501,2020-03-05 07:00:00,41,0,0
"","Austria",47.5162,14.5501,2020-03-06 07:00:00,55,0,0
"","Austria",47.5162,14.5501,2020-03-07 07:00:00,79,0,0
"","Austria",47.5162,14.5501,2020-03-08 08:00:00,104,0,0
"","Austria",47.5162,14.5501,2020-03-09 08:00:00,131,0,2
"","Austria",47.5162,14.5501,2020-03-10 08:00:00,182,0,4
"","Austria",47.5162,14.5501,2020-03-11 08:00:00,246,0,4
"","Austria",47.5162,14.5501,2020-03-12 08:00:00,302,1,4
"","Austria",47.5162,14.5501,2020-03-13 08:00:00,504,1,6
"","Austria",47.5162,14.5501,2020-03-14 08:00:00,655,1,6
"","Austria",47.5162,14.5501,2020-03-15 08:00:00,860,1,6
"","Austria",47.5162,14.5501,2020-03-16 08:00:00,1018,3,6
"","Austria",47.5162,14.5501,2020-03-17 08:00:00,1332,3,1
"","Austria",47.5162,14.5501,2020-03-18 08:00:00,1646,4,9
"","Austria",47.5162,14.5501,2020-03-19 08:00:00,2013,6,9
"","Austria",47.5162,14.5501,2020-03-20 08:00:00,2388,6,9
"","Austria",47.5162,14.5501,2020-03-21 08:00:00,2814,8,9
"","Austria",47.5162,14.5501,2020-03-22 08:00:00,3582,16,9
"","Austria",47.5162,14.5501,2020-03-23 08:00:00,4474,21,9
"","Austria",47.5162,14.5501,2020-03-24 08:00:00,5283,28,9
"","Austria",47.5162,14.5501,2020-03-25 08:00:00,5588,30,9
"","Austria",47.5162,14.5501,2020-03-26 08:00:00,6909,49,112
"","Austria",47.5162,14.5501,2020-03-27 08:00:00,7657,58,225
"","Austria",47.5162,14.5501,2020-03-28 08:00:00,8271,68,225
"","Austria",47.5162,14.5501,2020-03-29 08:00:00,8788,86,479
"","Austria",47.5162,14.5501,2020-03-30 08:00:00,9618,108,636
"","Austria",47.5162,14.5501,2020-03-31 08:00:00,10180,128,1095
"","Austria",47.5162,14.5501,2020-04-01 08:00:00,10711,146,1436
"","Austria",47.5162,14.5501,2020-04-02 08:00:00,11129,158,1749
"","Austria",47.5162,14.5501,2020-04-03 08:00:00,11524,168,2022
"","Austria",47.5162,14.5501,2020-04-04 08:00:00,11781,186,2507
"","Austria",47.5162,14.5501,2020-04-05 08:00:00,12051,204,2998
"","Austria",47.5162,14.5501,2020-04-06 08:00:00,12297,220,3463
"","Austria",47.5162,14.5501,2020-04-07 08:00:00,12639,243,4046
"","Austria",47.5162,14.5501,2020-04-08 08:00:00,12942,273,4512
"","Austria",47.5162,14.5501,2020-04-09 08:00:00,13244,295,5240
"","Austria",47.5162,14.5501,2020-04-10 08:00:00,13555,319,6064
"","Austria",47.5162,14.5501,2020-04-11 08:00:00,13806,337,6604
"","Austria",47.5162,14.5501,2020-04-12 08:00:00,13945,350,6987
"","Austria",47.5162,14.5501,2020-04-13 08:00:00,14041,368,7343
"","Austria",47.5162,14.5501,2020-04-14 08:00:00,14226,384,7633
"","Austria",47.5162,14.5501,2020-04-15 08:00:00,14336,393,8098
"","Austria",47.5162,14.5501,2020-04-16 08:00:00,14476,410,8986
"","Austria",47.5162,14.5501,2020-04-17 08:00:00,14595,431,9704
"","Austria",47.5162,14.5501,2020-04-18 08:00:00,14671,443,10214
"","Austria",47.5162,14.5501,2020-04-19 08:00:00,14749,452,10501
"","Austria",47.5162,14.5501,2020-04-20 08:00:00,14795,470,10631
"","Austria",47.5162,14.5501,2020-04-21 08:00:00,14873,491,10971
"","Austria",47.5162,14.5501,2020-04-22 08:00:00,14925,510,11328
"","Austria",47.5162,14.5501,2020-04-23 08:00:00,15002,522,11694
"","Austria",47.5162,14.5501,2020-04-24 08:00:00,15071,530,11872
"","Austria",47.5162,14.5501,2020-04-25 08:00:00,15148,536,12103
"","Austria",47.5162,14.5501,2020-04-26 08:00:00,15225,542,12282
"","Azerbaijan",40.1431,47.5769,2020-01-22 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-23 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-24 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-25 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-26 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-27 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-28 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-29 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-30 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-01-31 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-01 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-02 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-03 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-04 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-05 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-06 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-07 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-08 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-09 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-10 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-11 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-12 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-13 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-14 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-15 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-16 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-17 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-18 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-19 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-20 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-21 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-22 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-23 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-24 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-25 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-26 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-27 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-28 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-02-29 07:00:00,0,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-01 07:00:00,3,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-02 07:00:00,3,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-03 07:00:00,3,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-04 07:00:00,3,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-05 07:00:00,6,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-06 07:00:00,6,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-07 07:00:00,9,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-08 08:00:00,9,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-09 08:00:00,9,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-10 08:00:00,11,0,0
"","Azerbaijan",40.1431,47.5769,2020-03-11 08:00:00,11,0,3
"","Azerbaijan",40.1431,47.5769,2020-03-12 08:00:00,11,0,3
"","Azerbaijan",40.1431,47.5769,2020-03-13 08:00:00,15,1,3
"","Azerbaijan",40.1431,47.5769,2020-03-14 08:00:00,15,1,3
"","Azerbaijan",40.1431,47.5769,2020-03-15 08:00:00,23,1,6
"","Azerbaijan",40.1431,47.5769,2020-03-16 08:00:00,28,1,6
"","Azerbaijan",40.1431,47.5769,2020-03-17 08:00:00,28,1,6
"","Azerbaijan",40.1431,47.5769,2020-03-18 08:00:00,28,1,6
"","Azerbaijan",40.1431,47.5769,2020-03-19 08:00:00,44,1,6
"","Azerbaijan",40.1431,47.5769,2020-03-20 08:00:00,44,1,6
"","Azerbaijan",40.1431,47.5769,2020-03-21 08:00:00,53,1,11
"","Azerbaijan",40.1431,47.5769,2020-03-22 08:00:00,65,1,10
"","Azerbaijan",40.1431,47.5769,2020-03-23 08:00:00,72,1,10
"","Azerbaijan",40.1431,47.5769,2020-03-24 08:00:00,87,1,10
"","Azerbaijan",40.1431,47.5769,2020-03-25 08:00:00,93,2,10
"","Azerbaijan",40.1431,47.5769,2020-03-26 08:00:00,122,3,15
"","Azerbaijan",40.1431,47.5769,2020-03-27 08:00:00,165,3,15
"","Azerbaijan",40.1431,47.5769,2020-03-28 08:00:00,182,4,15
"","Azerbaijan",40.1431,47.5769,2020-03-29 08:00:00,209,4,15
"","Azerbaijan",40.1431,47.5769,2020-03-30 08:00:00,273,4,26
"","Azerbaijan",40.1431,47.5769,2020-03-31 08:00:00,298,5,26
"","Azerbaijan",40.1431,47.5769,2020-04-01 08:00:00,359,5,26
"","Azerbaijan",40.1431,47.5769,2020-04-02 08:00:00,400,5,26
"","Azerbaijan",40.1431,47.5769,2020-04-03 08:00:00,443,5,32
"","Azerbaijan",40.1431,47.5769,2020-04-04 08:00:00,521,5,32
"","Azerbaijan",40.1431,47.5769,2020-04-05 08:00:00,584,7,32
"","Azerbaijan",40.1431,47.5769,2020-04-06 08:00:00,641,7,44
"","Azerbaijan",40.1431,47.5769,2020-04-07 08:00:00,717,8,44
"","Azerbaijan",40.1431,47.5769,2020-04-08 08:00:00,822,8,63
"","Azerbaijan",40.1431,47.5769,2020-04-09 08:00:00,926,9,101
"","Azerbaijan",40.1431,47.5769,2020-04-10 08:00:00,991,10,159
"","Azerbaijan",40.1431,47.5769,2020-04-11 08:00:00,1058,11,200
"","Azerbaijan",40.1431,47.5769,2020-04-12 08:00:00,1098,11,250
"","Azerbaijan",40.1431,47.5769,2020-04-13 08:00:00,1148,12,289
"","Azerbaijan",40.1431,47.5769,2020-04-14 08:00:00,1197,13,351
"","Azerbaijan",40.1431,47.5769,2020-04-15 08:00:00,1253,13,404
"","Azerbaijan",40.1431,47.5769,2020-04-16 08:00:00,1283,15,460
"","Azerbaijan",40.1431,47.5769,2020-04-17 08:00:00,1340,15,528
"","Azerbaijan",40.1431,47.5769,2020-04-18 08:00:00,1373,18,590
"","Azerbaijan",40.1431,47.5769,2020-04-19 08:00:00,1398,19,712
"","Azerbaijan",40.1431,47.5769,2020-04-20 08:00:00,1436,19,791
"","Azerbaijan",40.1431,47.5769,2020-04-21 08:00:00,1480,20,865
"","Azerbaijan",40.1431,47.5769,2020-04-22 08:00:00,1518,20,907
"","Azerbaijan",40.1431,47.5769,2020-04-23 08:00:00,1548,20,948
"","Azerbaijan",40.1431,47.5769,2020-04-24 08:00:00,1592,21,1013
"","Azerbaijan",40.1431,47.5769,2020-04-25 08:00:00,1617,21,1080
"","Azerbaijan",40.1431,47.5769,2020-04-26 08:00:00,1645,21,1139
"","Bahamas",25.0343,-77.3963,2020-01-22 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-23 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-24 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-25 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-26 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-27 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-28 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-29 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-30 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-01-31 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-01 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-02 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-03 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-04 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-05 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-06 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-07 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-08 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-09 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-10 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-11 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-12 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-13 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-14 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-15 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-16 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-17 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-18 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-19 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-20 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-21 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-22 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-23 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-24 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-25 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-26 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-27 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-28 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-02-29 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-01 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-02 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-03 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-04 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-05 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-06 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-07 07:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-08 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-09 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-10 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-11 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-12 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-13 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-14 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-15 08:00:00,0,0,0
"","Bahamas",25.0343,-77.3963,2020-03-16 08:00:00,1,0,0
"","Bahamas",25.0343,-77.3963,2020-03-17 08:00:00,1,0,0
"","Bahamas",25.0343,-77.3963,2020-03-18 08:00:00,1,0,0
"","Bahamas",25.0343,-77.3963,2020-03-19 08:00:00,3,0,0
"","Bahamas",25.0343,-77.3963,2020-03-20 08:00:00,3,0,0
"","Bahamas",25.0343,-77.3963,2020-03-21 08:00:00,4,0,0
"","Bahamas",25.0343,-77.3963,2020-03-22 08:00:00,4,0,0
"","Bahamas",25.0343,-77.3963,2020-03-23 08:00:00,4,0,0
"","Bahamas",25.0343,-77.3963,2020-03-24 08:00:00,5,0,1
"","Bahamas",25.0343,-77.3963,2020-03-25 08:00:00,5,0,1
"","Bahamas",25.0343,-77.3963,2020-03-26 08:00:00,9,0,1
"","Bahamas",25.0343,-77.3963,2020-03-27 08:00:00,10,0,1
"","Bahamas",25.0343,-77.3963,2020-03-28 08:00:00,10,0,1
"","Bahamas",25.0343,-77.3963,2020-03-29 08:00:00,11,0,1
"","Bahamas",25.0343,-77.3963,2020-03-30 08:00:00,14,0,1
"","Bahamas",25.0343,-77.3963,2020-03-31 08:00:00,14,0,1
"","Bahamas",25.0343,-77.3963,2020-04-01 08:00:00,21,1,1
"","Bahamas",25.0343,-77.3963,2020-04-02 08:00:00,24,1,1
"","Bahamas",25.0343,-77.3963,2020-04-03 08:00:00,24,1,1
"","Bahamas",25.0343,-77.3963,2020-04-04 08:00:00,28,4,0
"","Bahamas",25.0343,-77.3963,2020-04-05 08:00:00,28,4,0
"","Bahamas",25.0343,-77.3963,2020-04-06 08:00:00,29,5,4
"","Bahamas",25.0343,-77.3963,2020-04-07 08:00:00,33,6,5
"","Bahamas",25.0343,-77.3963,2020-04-08 08:00:00,40,7,5
"","Bahamas",25.0343,-77.3963,2020-04-09 08:00:00,41,8,5
"","Bahamas",25.0343,-77.3963,2020-04-10 08:00:00,42,8,5
"","Bahamas",25.0343,-77.3963,2020-04-11 08:00:00,46,8,5
"","Bahamas",25.0343,-77.3963,2020-04-12 08:00:00,46,8,5
"","Bahamas",25.0343,-77.3963,2020-04-13 08:00:00,47,8,6
"","Bahamas",25.0343,-77.3963,2020-04-14 08:00:00,49,8,6
"","Bahamas",25.0343,-77.3963,2020-04-15 08:00:00,49,8,6
"","Bahamas",25.0343,-77.3963,2020-04-16 08:00:00,53,8,6
"","Bahamas",25.0343,-77.3963,2020-04-17 08:00:00,54,9,6
"","Bahamas",25.0343,-77.3963,2020-04-18 08:00:00,55,9,10
"","Bahamas",25.0343,-77.3963,2020-04-19 08:00:00,55,9,10
"","Bahamas",25.0343,-77.3963,2020-04-20 08:00:00,60,9,11
"","Bahamas",25.0343,-77.3963,2020-04-21 08:00:00,65,9,12
"","Bahamas",25.0343,-77.3963,2020-04-22 08:00:00,65,9,12
"","Bahamas",25.0343,-77.3963,2020-04-23 08:00:00,72,11,14
"","Bahamas",25.0343,-77.3963,2020-04-24 08:00:00,73,11,15
"","Bahamas",25.0343,-77.3963,2020-04-25 08:00:00,78,11,15
"","Bahamas",25.0343,-77.3963,2020-04-26 08:00:00,80,11,22
"","Bahrain",26.0275,50.55,2020-01-22 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-23 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-24 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-25 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-26 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-27 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-28 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-29 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-30 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-01-31 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-01 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-02 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-03 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-04 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-05 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-06 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-07 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-08 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-09 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-10 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-11 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-12 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-13 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-14 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-15 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-16 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-17 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-18 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-19 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-20 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-21 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-22 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-23 07:00:00,0,0,0
"","Bahrain",26.0275,50.55,2020-02-24 07:00:00,1,0,0
"","Bahrain",26.0275,50.55,2020-02-25 07:00:00,23,0,0
"","Bahrain",26.0275,50.55,2020-02-26 07:00:00,33,0,0
"","Bahrain",26.0275,50.55,2020-02-27 07:00:00,33,0,0
"","Bahrain",26.0275,50.55,2020-02-28 07:00:00,36,0,0
"","Bahrain",26.0275,50.55,2020-02-29 07:00:00,41,0,0
"","Bahrain",26.0275,50.55,2020-03-01 07:00:00,47,0,0
"","Bahrain",26.0275,50.55,2020-03-02 07:00:00,49,0,0
"","Bahrain",26.0275,50.55,2020-03-03 07:00:00,49,0,0
"","Bahrain",26.0275,50.55,2020-03-04 07:00:00,52,0,0
"","Bahrain",26.0275,50.55,2020-03-05 07:00:00,55,0,0
"","Bahrain",26.0275,50.55,2020-03-06 07:00:00,60,0,4
"","Bahrain",26.0275,50.55,2020-03-07 07:00:00,85,0,4
"","Bahrain",26.0275,50.55,2020-03-08 08:00:00,85,0,4
"","Bahrain",26.0275,50.55,2020-03-09 08:00:00,95,0,14
"","Bahrain",26.0275,50.55,2020-03-10 08:00:00,110,0,22
"","Bahrain",26.0275,50.55,2020-03-11 08:00:00,195,0,35
"","Bahrain",26.0275,50.55,2020-03-12 08:00:00,195,0,35
"","Bahrain",26.0275,50.55,2020-03-13 08:00:00,195,0,44
"","Bahrain",26.0275,50.55,2020-03-14 08:00:00,210,0,44
"","Bahrain",26.0275,50.55,2020-03-15 08:00:00,214,0,60
"","Bahrain",26.0275,50.55,2020-03-16 08:00:00,214,1,77
"","Bahrain",26.0275,50.55,2020-03-17 08:00:00,228,1,81
"","Bahrain",26.0275,50.55,2020-03-18 08:00:00,256,1,88
"","Bahrain",26.0275,50.55,2020-03-19 08:00:00,278,1,100
"","Bahrain",26.0275,50.55,2020-03-20 08:00:00,285,1,100
"","Bahrain",26.0275,50.55,2020-03-21 08:00:00,305,1,125
"","Bahrain",26.0275,50.55,2020-03-22 08:00:00,334,2,149
"","Bahrain",26.0275,50.55,2020-03-23 08:00:00,377,2,149
"","Bahrain",26.0275,50.55,2020-03-24 08:00:00,392,3,177
"","Bahrain",26.0275,50.55,2020-03-25 08:00:00,419,4,177
"","Bahrain",26.0275,50.55,2020-03-26 08:00:00,458,4,204
"","Bahrain",26.0275,50.55,2020-03-27 08:00:00,466,4,227
"","Bahrain",26.0275,50.55,2020-03-28 08:00:00,476,4,265
"","Bahrain",26.0275,50.55,2020-03-29 08:00:00,499,4,272
